time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
17-12-2020_12:08:20;746,0;742,0;752,0;3773,0;3758,0;3784,0;65,0;-325,0;407,0;421,0;207,0;669,0;16830,0;16333,0;17313,0;0,0;-272,0;277,0;487,0;345,0;655,0;16416,0;16125,0;16713,0
17-12-2020_12:08:25;747,0;742,0;751,0;3772,0;3762,0;3782,0;68,0;-273,0;417,0;417,0;180,0;688,0;16828,0;16425,0;17304,0;1,0;-315,0;275,0;488,0;327,0;627,0;16417,0;16111,0;16771,0
17-12-2020_12:08:30;747,0;742,0;753,0;3772,0;3759,0;3786,0;68,0;-258,0;392,0;417,0;220,0;636,0;16825,0;16354,0;17292,0;0,0;-278,0;278,0;492,0;359,0;648,0;16415,0;16087,0;16735,0
17-12-2020_12:08:35;747,0;743,0;752,0;3773,0;3763,0;3786,0;63,0;-294,0;404,0;417,0;158,0;629,0;16821,0;16385,0;17379,0;2,0;-282,0;290,0;490,0;343,0;647,0;16418,0;16108,0;16753,0
17-12-2020_12:08:40;747,0;742,0;753,0;3773,0;3763,0;3783,0;63,0;-328,0;377,0;416,0;210,0;658,0;16822,0;16392,0;17290,0;6,0;-286,0;333,0;489,0;331,0;655,0;16415,0;16133,0;16728,0
17-12-2020_12:08:45;746,0;742,0;752,0;3772,0;3760,0;3785,0;66,0;-289,0;392,0;416,0;179,0;619,0;16824,0;16239,0;17233,0;1,0;-291,0;285,0;490,0;353,0;646,0;16418,0;16127,0;16730,0
17-12-2020_12:08:50;746,0;742,0;752,0;3771,0;3760,0;3783,0;67,0;-266,0;385,0;417,0;167,0;716,0;16821,0;16342,0;17321,0;0,0;-274,0;311,0;491,0;350,0;631,0;16417,0;16146,0;16716,0
17-12-2020_12:08:55;729,0;268,0;1173,0;4456,0;-25746,0;18111,0;62,0;-744,0;894,0;369,0;-3173,0;4467,0;16823,0;14849,0;18014,0;0,0;-782,0;983,0;445,0;-2942,0;4447,0;16424,0;14896,0;17557,0
17-12-2020_12:09:00;746,0;-2034,0;4356,0;2305,0;-25747,0;25750,0;61,0;-9175,0;7644,0;469,0;-12482,0;13370,0;16826,0;9501,0;24362,0;-3,0;-9056,0;7819,0;548,0;-12243,0;13004,0;16426,0;8327,0;24503,0
17-12-2020_12:09:05;744,0;304,0;1114,0;1533,0;-25747,0;25749,0;59,0;-838,0;789,0;414,0;-1596,0;3523,0;16832,0;15659,0;18187,0;0,0;-1000,0;999,0;487,0;-1424,0;3392,0;16420,0;15346,0;17218,0
17-12-2020_12:09:10;742,0;583,0;908,0;2890,0;-18400,0;17309,0;60,0;-316,0;432,0;417,0;-792,0;1767,0;16822,0;16073,0;17372,0;3,0;-392,0;362,0;488,0;-655,0;1696,0;16418,0;15958,0;16953,0
17-12-2020_12:09:15;745,0;626,0;871,0;3776,0;-17564,0;22754,0;60,0;-353,0;435,0;410,0;-411,0;1226,0;16826,0;16368,0;17467,0;4,0;-426,0;399,0;480,0;-346,0;1162,0;16418,0;15815,0;16895,0
17-12-2020_12:09:20;753,0;648,0;862,0;3992,0;-7799,0;17094,0;61,0;-319,0;400,0;420,0;-180,0;1049,0;16826,0;16363,0;17272,0;-2,0;-341,0;309,0;491,0;-9,0;1110,0;16417,0;16014,0;16849,0
17-12-2020_12:09:25;750,0;689,0;792,0;3545,0;-1053,0;8078,0;64,0;-282,0;424,0;409,0;-191,0;886,0;16824,0;16348,0;17356,0;-1,0;-303,0;281,0;484,0;-27,0;904,0;16414,0;16087,0;16793,0
17-12-2020_12:09:30;751,0;723,0;772,0;3369,0;335,0;5638,0;58,0;-351,0;412,0;413,0;87,0;707,0;16824,0;16426,0;17360,0;1,0;-306,0;246,0;484,0;253,0;683,0;16416,0;16101,0;16717,0
17-12-2020_12:09:35;760,0;741,0;784,0;3600,0;3232,0;4547,0;63,0;-326,0;406,0;415,0;185,0;623,0;16824,0;16412,0;17361,0;3,0;-285,0;269,0;484,0;302,0;656,0;16414,0;16131,0;16705,0
17-12-2020_12:09:40;758,0;751,0;766,0;3509,0;3488,0;3527,0;67,0;-287,0;400,0;415,0;187,0;664,0;16824,0;16423,0;17361,0;3,0;-301,0;279,0;487,0;338,0;634,0;16413,0;16122,0;16731,0
17-12-2020_12:09:45;758,0;754,0;764,0;3511,0;3500,0;3524,0;65,0;-303,0;393,0;416,0;167,0;676,0;16822,0;16425,0;17353,0;3,0;-298,0;275,0;486,0;325,0;627,0;16419,0;16147,0;16701,0
17-12-2020_12:09:50;758,0;755,0;764,0;3511,0;3502,0;3524,0;63,0;-303,0;418,0;413,0;159,0;663,0;16824,0;16400,0;17323,0;7,0;-297,0;291,0;485,0;315,0;632,0;16418,0;16121,0;16730,0
17-12-2020_12:09:55;758,0;752,0;763,0;3511,0;3500,0;3521,0;67,0;-249,0;382,0;413,0;202,0;659,0;16824,0;16406,0;17347,0;3,0;-262,0;313,0;486,0;361,0;632,0;16414,0;16146,0;16698,0
17-12-2020_12:10:00;757,0;754,0;761,0;3510,0;3500,0;3523,0;65,0;-293,0;413,0;417,0;193,0;649,0;16827,0;16435,0;17320,0;2,0;-260,0;284,0;486,0;310,0;643,0;16413,0;16133,0;16723,0
17-12-2020_12:10:05;757,0;754,0;762,0;3511,0;3500,0;3526,0;64,0;-507,0;389,0;413,0;177,0;662,0;16825,0;16344,0;17345,0;0,0;-319,0;269,0;484,0;346,0;613,0;16416,0;16080,0;16754,0
17-12-2020_12:10:10;757,0;753,0;762,0;3513,0;3502,0;3525,0;67,0;-253,0;401,0;415,0;179,0;695,0;16822,0;16425,0;17299,0;4,0;-304,0;254,0;484,0;322,0;637,0;16414,0;16126,0;16679,0
17-12-2020_12:10:15;757,0;753,0;762,0;3514,0;3502,0;3526,0;62,0;-285,0;382,0;416,0;151,0;672,0;16828,0;16354,0;17376,0;2,0;-287,0;319,0;485,0;327,0;617,0;16414,0;16130,0;16709,0
17-12-2020_12:10:20;756,0;751,0;760,0;3514,0;3502,0;3524,0;67,0;-287,0;406,0;416,0;196,0;622,0;16829,0;16400,0;17369,0;5,0;-280,0;284,0;485,0;337,0;634,0;16415,0;16138,0;16748,0
17-12-2020_12:10:25;756,0;752,0;762,0;3514,0;3505,0;3526,0;67,0;-348,0;384,0;415,0;186,0;620,0;16825,0;16429,0;17256,0;2,0;-303,0;273,0;483,0;335,0;631,0;16413,0;16118,0;16744,0
17-12-2020_12:10:30;755,0;752,0;761,0;3514,0;3503,0;3524,0;58,0;-296,0;374,0;414,0;196,0;638,0;16828,0;16439,0;17350,0;0,0;-294,0;247,0;484,0;299,0;627,0;16412,0;16129,0;16739,0
17-12-2020_12:10:35;756,0;752,0;761,0;3515,0;3504,0;3527,0;66,0;-331,0;392,0;413,0;163,0;629,0;16824,0;16410,0;17355,0;0,0;-302,0;280,0;486,0;316,0;614,0;16416,0;16129,0;16728,0
17-12-2020_12:10:40;755,0;751,0;760,0;3516,0;3504,0;3527,0;65,0;-267,0;416,0;414,0;174,0;625,0;16825,0;16343,0;17306,0;3,0;-293,0;278,0;485,0;337,0;635,0;16414,0;16128,0;16721,0
17-12-2020_12:10:45;754,0;750,0;758,0;3517,0;3506,0;3528,0;64,0;-296,0;413,0;416,0;171,0;635,0;16822,0;16386,0;17277,0;2,0;-283,0;309,0;486,0;323,0;636,0;16413,0;16124,0;16734,0
17-12-2020_12:10:50;754,0;750,0;761,0;3516,0;3505,0;3529,0;61,0;-282,0;392,0;414,0;190,0;694,0;16829,0;16456,0;17321,0;0,0;-302,0;277,0;486,0;361,0;651,0;16410,0;16130,0;16704,0
17-12-2020_12:10:55;754,0;750,0;761,0;3515,0;3506,0;3525,0;63,0;-343,0;426,0;414,0;159,0;665,0;16826,0;16416,0;17285,0;1,0;-283,0;298,0;485,0;337,0;624,0;16413,0;16126,0;16703,0
17-12-2020_12:11:00;754,0;751,0;760,0;3517,0;3506,0;3529,0;68,0;-265,0;400,0;417,0;157,0;613,0;16826,0;16406,0;17313,0;0,0;-324,0;302,0;484,0;334,0;651,0;16411,0;16095,0;16744,0
17-12-2020_12:11:05;754,0;748,0;759,0;3518,0;3508,0;3533,0;64,0;-279,0;381,0;417,0;132,0;687,0;16828,0;16446,0;17273,0;0,0;-255,0;308,0;483,0;340,0;629,0;16413,0;16149,0;16688,0
17-12-2020_12:11:10;754,0;750,0;758,0;3519,0;3508,0;3530,0;63,0;-299,0;384,0;416,0;203,0;611,0;16825,0;16428,0;17321,0;3,0;-287,0;271,0;484,0;338,0;626,0;16411,0;16108,0;16729,0
17-12-2020_12:11:15;754,0;750,0;760,0;3518,0;3506,0;3533,0;64,0;-294,0;403,0;416,0;175,0;624,0;16829,0;16403,0;17272,0;2,0;-277,0;280,0;486,0;306,0;633,0;16408,0;16118,0;16782,0
17-12-2020_12:11:20;754,0;749,0;759,0;3519,0;3506,0;3530,0;64,0;-321,0;391,0;415,0;165,0;627,0;16823,0;16416,0;17310,0;1,0;-305,0;288,0;488,0;343,0;657,0;16410,0;16140,0;16773,0
17-12-2020_12:11:25;754,0;749,0;758,0;3518,0;3507,0;3531,0;63,0;-279,0;398,0;416,0;202,0;657,0;16825,0;16364,0;17320,0;-2,0;-267,0;260,0;487,0;338,0;632,0;16414,0;16108,0;16724,0
17-12-2020_12:11:30;753,0;749,0;758,0;3519,0;3510,0;3532,0;59,0;-285,0;407,0;414,0;166,0;612,0;16831,0;16407,0;17286,0;-1,0;-258,0;268,0;489,0;328,0;643,0;16414,0;16058,0;16734,0
17-12-2020_12:11:35;753,0;749,0;758,0;3520,0;3509,0;3532,0;67,0;-275,0;376,0;416,0;160,0;648,0;16831,0;16317,0;17310,0;4,0;-334,0;289,0;487,0;354,0;626,0;16415,0;16149,0;16710,0
17-12-2020_12:11:40;753,0;749,0;759,0;3521,0;3509,0;3532,0;59,0;-286,0;378,0;417,0;185,0;643,0;16825,0;16419,0;17324,0;2,0;-285,0;320,0;487,0;338,0;621,0;16412,0;16108,0;16716,0
17-12-2020_12:11:45;753,0;749,0;758,0;3521,0;3511,0;3531,0;60,0;-274,0;390,0;414,0;194,0;653,0;16819,0;16423,0;17323,0;1,0;-258,0;265,0;488,0;325,0;636,0;16413,0;16124,0;16711,0
17-12-2020_12:11:50;752,0;749,0;757,0;3522,0;3509,0;3535,0;63,0;-318,0;441,0;414,0;188,0;616,0;16821,0;16415,0;17313,0;2,0;-301,0;267,0;487,0;350,0;653,0;16413,0;16093,0;16767,0
17-12-2020_12:11:55;753,0;749,0;757,0;3524,0;3515,0;3536,0;64,0;-267,0;411,0;415,0;163,0;664,0;16827,0;16400,0;17338,0;0,0;-300,0;282,0;485,0;325,0;648,0;16416,0;16074,0;16728,0
17-12-2020_12:12:00;753,0;748,0;759,0;3526,0;3516,0;3537,0;57,0;-343,0;403,0;417,0;166,0;634,0;16823,0;16406,0;17252,0;1,0;-263,0;294,0;486,0;346,0;624,0;16412,0;16074,0;16750,0
17-12-2020_12:12:05;753,0;750,0;757,0;3528,0;3519,0;3540,0;59,0;-312,0;373,0;416,0;159,0;652,0;16828,0;16440,0;17349,0;5,0;-302,0;296,0;484,0;317,0;624,0;16412,0;16147,0;16713,0
17-12-2020_12:12:10;756,0;738,0;808,0;3713,0;2532,0;6998,0;68,0;-262,0;404,0;419,0;169,0;672,0;16826,0;16404,0;17364,0;3,0;-299,0;270,0;487,0;319,0;723,0;16409,0;16075,0;16740,0
17-12-2020_12:12:15;721,0;-1245,0;2512,0;4114,0;-25749,0;25749,0;60,0;-9050,0;8645,0;390,0;-8617,0;15846,0;16825,0;5427,0;25885,0;-2,0;-10563,0;8470,0;461,0;-9473,0;15503,0;16405,0;-882,0;27339,0
17-12-2020_12:12:20;1617,0;-3648,0;15586,0;981,0;-25749,0;25751,0;65,0;-16309,0;15538,0;435,0;-23241,0;32433,0;16840,0;1598,0;32760,0;6,0;-16828,0;15209,0;524,0;-22786,0;31457,0;16423,0;1259,0;32760,0
17-12-2020_12:12:25;679,0;112,0;1221,0;3073,0;-25747,0;25751,0;59,0;-1280,0;958,0;425,0;-2766,0;3569,0;16830,0;15194,0;18476,0;0,0;-1081,0;859,0;504,0;-2664,0;3586,0;16421,0;15344,0;17637,0
17-12-2020_12:12:30;674,0;491,0;859,0;2757,0;-23795,0;21927,0;57,0;-385,0;463,0;405,0;-914,0;1996,0;16829,0;15778,0;17668,0;4,0;-486,0;519,0;478,0;-651,0;2080,0;16416,0;15775,0;16976,0
17-12-2020_12:12:35;668,0;505,0;890,0;1880,0;-24260,0;24414,0;55,0;-359,0;423,0;421,0;-626,0;1434,0;16830,0;16183,0;17419,0;0,0;-427,0;423,0;490,0;-503,0;1507,0;16413,0;15782,0;16991,0
17-12-2020_12:12:40;677,0;554,0;808,0;5807,0;-13773,0;22618,0;64,0;-317,0;448,0;414,0;-657,0;1218,0;16828,0;16235,0;17416,0;1,0;-319,0;360,0;487,0;-599,0;1233,0;16411,0;15797,0;16907,0
17-12-2020_12:12:45;672,0;575,0;803,0;3032,0;-7579,0;14054,0;60,0;-304,0;400,0;411,0;-224,0;1006,0;16829,0;16363,0;17312,0;3,0;-316,0;318,0;484,0;-165,0;1019,0;16409,0;16065,0;16785,0
17-12-2020_12:12:50;671,0;648,0;713,0;3428,0;1068,0;6948,0;58,0;-334,0;420,0;411,0;153,0;768,0;16825,0;16380,0;17287,0;3,0;-263,0;305,0;484,0;247,0;792,0;16411,0;16145,0;16731,0
17-12-2020_12:12:55;676,0;657,0;722,0;3456,0;2933,0;4925,0;60,0;-313,0;407,0;414,0;167,0;640,0;16826,0;16443,0;17343,0;5,0;-271,0;289,0;486,0;317,0;630,0;16410,0;16116,0;16788,0
17-12-2020_12:13:00;675,0;671,0;682,0;3376,0;3362,0;3388,0;59,0;-269,0;392,0;417,0;190,0;663,0;16830,0;16422,0;17365,0;1,0;-304,0;287,0;486,0;333,0;647,0;16413,0;16148,0;16768,0
17-12-2020_12:13:05;675,0;671,0;681,0;3377,0;3366,0;3388,0;64,0;-316,0;408,0;417,0;186,0;640,0;16823,0;16376,0;17307,0;-3,0;-258,0;257,0;485,0;312,0;619,0;16413,0;16140,0;16760,0
17-12-2020_12:13:10;675,0;670,0;680,0;3378,0;3365,0;3391,0;63,0;-290,0;409,0;417,0;165,0;645,0;16829,0;16357,0;17274,0;1,0;-337,0;260,0;483,0;327,0;625,0;16412,0;16080,0;16717,0
17-12-2020_12:13:15;675,0;672,0;680,0;3379,0;3369,0;3393,0;65,0;-286,0;411,0;414,0;151,0;608,0;16830,0;16296,0;17367,0;8,0;-327,0;264,0;487,0;325,0;625,0;16411,0;16116,0;16706,0
17-12-2020_12:13:20;675,0;671,0;680,0;3381,0;3371,0;3393,0;62,0;-289,0;391,0;415,0;126,0;639,0;16834,0;16364,0;17270,0;3,0;-260,0;274,0;485,0;353,0;618,0;16414,0;16125,0;16684,0
17-12-2020_12:13:25;676,0;672,0;682,0;3382,0;3372,0;3396,0;60,0;-294,0;400,0;415,0;171,0;619,0;16827,0;16379,0;17370,0;-1,0;-273,0;275,0;486,0;340,0;654,0;16412,0;16115,0;16756,0
17-12-2020_12:13:30;676,0;673,0;681,0;3383,0;3371,0;3394,0;66,0;-262,0;431,0;415,0;205,0;646,0;16832,0;16376,0;17288,0;1,0;-283,0;276,0;487,0;347,0;627,0;16408,0;16107,0;16724,0
17-12-2020_12:13:35;676,0;671,0;681,0;3383,0;3373,0;3395,0;65,0;-256,0;411,0;416,0;172,0;643,0;16828,0;16388,0;17268,0;2,0;-252,0;274,0;485,0;324,0;612,0;16413,0;16102,0;16732,0
17-12-2020_12:13:40;677,0;672,0;682,0;3382,0;3371,0;3394,0;68,0;-268,0;390,0;417,0;180,0;628,0;16837,0;16418,0;17291,0;0,0;-277,0;264,0;484,0;352,0;643,0;16411,0;16146,0;16723,0
17-12-2020_12:13:45;677,0;669,0;684,0;3383,0;3370,0;3396,0;61,0;-289,0;452,0;414,0;199,0;647,0;16828,0;16396,0;17313,0;7,0;-263,0;302,0;486,0;322,0;633,0;16407,0;16135,0;16724,0
17-12-2020_12:13:50;677,0;673,0;682,0;3384,0;3370,0;3397,0;64,0;-306,0;429,0;416,0;159,0;639,0;16830,0;16396,0;17322,0;3,0;-292,0;241,0;484,0;331,0;666,0;16408,0;16130,0;16730,0
17-12-2020_12:13:55;677,0;673,0;683,0;3385,0;3373,0;3398,0;62,0;-262,0;423,0;414,0;164,0;634,0;16828,0;16375,0;17267,0;6,0;-286,0;270,0;483,0;336,0;629,0;16407,0;16110,0;16711,0
17-12-2020_12:14:00;677,0;672,0;683,0;3384,0;3373,0;3398,0;60,0;-283,0;400,0;415,0;185,0;649,0;16829,0;16413,0;17385,0;0,0;-270,0;265,0;487,0;343,0;640,0;16409,0;16145,0;16791,0
17-12-2020_12:14:05;677,0;674,0;683,0;3384,0;3374,0;3396,0;60,0;-292,0;401,0;418,0;160,0;666,0;16829,0;16420,0;17367,0;2,0;-269,0;262,0;486,0;322,0;624,0;16405,0;16111,0;16726,0
17-12-2020_12:14:10;677,0;673,0;682,0;3383,0;3372,0;3395,0;60,0;-304,0;413,0;415,0;173,0;611,0;16833,0;16332,0;17358,0;3,0;-290,0;275,0;488,0;332,0;642,0;16405,0;16120,0;16718,0
17-12-2020_12:14:15;677,0;672,0;682,0;3383,0;3374,0;3396,0;60,0;-281,0;392,0;415,0;183,0;620,0;16828,0;16409,0;17290,0;0,0;-289,0;317,0;485,0;324,0;637,0;16406,0;16100,0;16732,0
17-12-2020_12:14:20;677,0;674,0;681,0;3382,0;3373,0;3394,0;60,0;-318,0;417,0;416,0;132,0;633,0;16825,0;16386,0;17383,0;0,0;-313,0;267,0;483,0;346,0;636,0;16412,0;16107,0;16752,0
17-12-2020_12:14:25;677,0;673,0;681,0;3381,0;3372,0;3394,0;64,0;-303,0;389,0;418,0;187,0;647,0;16831,0;16384,0;17334,0;1,0;-274,0;269,0;484,0;333,0;635,0;16411,0;16088,0;16720,0
17-12-2020_12:14:30;677,0;672,0;683,0;3385,0;3372,0;3398,0;65,0;-324,0;400,0;417,0;192,0;686,0;16831,0;16349,0;17290,0;-2,0;-261,0;301,0;482,0;329,0;640,0;16410,0;16118,0;16728,0
17-12-2020_12:14:35;677,0;656,0;692,0;3386,0;3373,0;3402,0;60,0;-288,0;403,0;414,0;125,0;629,0;16832,0;16413,0;17400,0;4,0;-290,0;293,0;484,0;310,0;677,0;16406,0;16074,0;16759,0
17-12-2020_12:14:40;681,0;658,0;701,0;3387,0;3374,0;3408,0;57,0;-318,0;384,0;416,0;114,0;627,0;16829,0;16377,0;17265,0;5,0;-293,0;269,0;486,0;354,0;660,0;16408,0;16047,0;16803,0
17-12-2020_12:14:45;679,0;675,0;685,0;3386,0;3375,0;3398,0;60,0;-320,0;412,0;416,0;175,0;638,0;16837,0;16429,0;17370,0;2,0;-262,0;281,0;487,0;337,0;633,0;16406,0;16089,0;16707,0
17-12-2020_12:14:50;680,0;675,0;689,0;3386,0;3376,0;3395,0;58,0;-353,0;365,0;413,0;189,0;650,0;16835,0;16408,0;17300,0;3,0;-280,0;289,0;484,0;340,0;614,0;16405,0;16107,0;16704,0
17-12-2020_12:14:55;681,0;670,0;692,0;3388,0;3378,0;3405,0;61,0;-366,0;394,0;414,0;172,0;654,0;16833,0;16388,0;17327,0;4,0;-257,0;301,0;485,0;328,0;633,0;16410,0;16106,0;16724,0
17-12-2020_12:15:00;677,0;671,0;684,0;3389,0;3377,0;3403,0;60,0;-330,0;392,0;414,0;177,0;650,0;16832,0;16399,0;17332,0;7,0;-292,0;306,0;487,0;342,0;628,0;16409,0;16137,0;16726,0
17-12-2020_12:15:05;674,0;646,0;706,0;3391,0;3360,0;3422,0;59,0;-301,0;526,0;418,0;169,0;656,0;16828,0;16421,0;17378,0;3,0;-321,0;313,0;484,0;307,0;631,0;16408,0;16124,0;16703,0
17-12-2020_12:15:10;674,0;666,0;685,0;3395,0;3379,0;3415,0;61,0;-352,0;396,0;417,0;172,0;642,0;16832,0;16286,0;17319,0;2,0;-292,0;271,0;485,0;321,0;653,0;16409,0;16073,0;16745,0
17-12-2020_12:15:15;674,0;667,0;680,0;3396,0;3383,0;3411,0;61,0;-319,0;435,0;416,0;159,0;618,0;16834,0;16317,0;17318,0;-1,0;-286,0;251,0;487,0;336,0;639,0;16412,0;16091,0;16698,0
17-12-2020_12:15:20;674,0;667,0;680,0;3397,0;3383,0;3410,0;59,0;-286,0;380,0;416,0;158,0;672,0;16835,0;16280,0;17358,0;3,0;-289,0;273,0;484,0;333,0;613,0;16405,0;16101,0;16720,0
17-12-2020_12:15:25;674,0;668,0;683,0;3400,0;3389,0;3412,0;63,0;-309,0;387,0;415,0;175,0;641,0;16832,0;16291,0;17347,0;0,0;-271,0;250,0;486,0;337,0;626,0;16404,0;16064,0;16654,0
17-12-2020_12:15:30;674,0;667,0;682,0;3401,0;3387,0;3415,0;61,0;-322,0;410,0;416,0;186,0;665,0;16835,0;16416,0;17282,0;0,0;-278,0;268,0;486,0;343,0;620,0;16409,0;16156,0;16762,0
17-12-2020_12:15:35;675,0;660,0;691,0;3401,0;3385,0;3417,0;61,0;-378,0;378,0;417,0;177,0;697,0;16830,0;16382,0;17335,0;0,0;-266,0;303,0;485,0;325,0;639,0;16411,0;16132,0;16747,0
17-12-2020_12:15:40;677,0;672,0;682,0;3402,0;3391,0;3417,0;62,0;-311,0;379,0;414,0;197,0;666,0;16831,0;16396,0;17349,0;5,0;-258,0;274,0;483,0;340,0;634,0;16412,0;16050,0;16726,0
17-12-2020_12:15:45;677,0;672,0;685,0;3405,0;3394,0;3417,0;60,0;-282,0;412,0;417,0;144,0;645,0;16829,0;16352,0;17345,0;10,0;-301,0;279,0;485,0;341,0;641,0;16410,0;16134,0;16724,0
17-12-2020_12:15:50;678,0;673,0;685,0;3407,0;3395,0;3419,0;61,0;-292,0;391,0;415,0;192,0;656,0;16829,0;16424,0;17330,0;6,0;-279,0;285,0;485,0;325,0;646,0;16405,0;16117,0;16747,0
17-12-2020_12:15:55;677,0;670,0;687,0;3409,0;3396,0;3422,0;61,0;-368,0;396,0;415,0;130,0;684,0;16832,0;16373,0;17318,0;4,0;-266,0;280,0;485,0;341,0;653,0;16408,0;16058,0;16732,0
17-12-2020_12:16:00;677,0;670,0;684,0;3411,0;3399,0;3426,0;62,0;-276,0;369,0;416,0;169,0;620,0;16832,0;16297,0;17274,0;5,0;-275,0;279,0;489,0;341,0;617,0;16408,0;16151,0;16685,0
17-12-2020_12:16:05;678,0;674,0;685,0;3414,0;3403,0;3425,0;61,0;-323,0;424,0;416,0;209,0;639,0;16828,0;16403,0;17308,0;3,0;-294,0;321,0;487,0;337,0;658,0;16410,0;16125,0;16719,0
17-12-2020_12:16:10;678,0;669,0;687,0;3414,0;3405,0;3428,0;64,0;-320,0;401,0;416,0;162,0;641,0;16833,0;16450,0;17336,0;5,0;-299,0;254,0;488,0;329,0;646,0;16407,0;16146,0;16688,0
17-12-2020_12:16:15;678,0;672,0;683,0;3416,0;3405,0;3429,0;60,0;-305,0;392,0;415,0;171,0;650,0;16834,0;16367,0;17294,0;5,0;-273,0;289,0;486,0;316,0;635,0;16407,0;16074,0;16699,0
17-12-2020_12:16:20;678,0;673,0;684,0;3417,0;3406,0;3429,0;54,0;-305,0;394,0;416,0;196,0;619,0;16831,0;16373,0;17334,0;2,0;-259,0;283,0;485,0;335,0;679,0;16409,0;16132,0;16773,0
17-12-2020_12:16:25;678,0;671,0;688,0;3415,0;3403,0;3427,0;62,0;-365,0;390,0;416,0;197,0;634,0;16829,0;16449,0;17312,0;0,0;-266,0;252,0;484,0;346,0;660,0;16408,0;16063,0;16707,0
17-12-2020_12:16:30;678,0;673,0;684,0;3414,0;3403,0;3426,0;57,0;-322,0;386,0;418,0;205,0;623,0;16830,0;16328,0;17307,0;6,0;-262,0;254,0;485,0;339,0;637,0;16402,0;16124,0;16689,0
17-12-2020_12:16:35;678,0;672,0;682,0;3415,0;3402,0;3426,0;60,0;-322,0;396,0;418,0;185,0;634,0;16832,0;16418,0;17337,0;1,0;-251,0;275,0;487,0;347,0;630,0;16405,0;16126,0;16667,0
17-12-2020_12:16:40;677,0;670,0;684,0;3418,0;3402,0;3434,0;54,0;-344,0;407,0;416,0;161,0;653,0;16831,0;16383,0;17419,0;-1,0;-324,0;241,0;486,0;352,0;653,0;16405,0;16138,0;16749,0
17-12-2020_12:16:45;677,0;673,0;682,0;3420,0;3409,0;3432,0;56,0;-320,0;398,0;417,0;151,0;640,0;16828,0;16338,0;17315,0;3,0;-315,0;291,0;486,0;322,0;644,0;16408,0;16136,0;16698,0
17-12-2020_12:16:50;677,0;673,0;683,0;3420,0;3411,0;3434,0;58,0;-335,0;415,0;416,0;222,0;637,0;16828,0;16306,0;17291,0;2,0;-328,0;327,0;487,0;340,0;655,0;16409,0;16126,0;16702,0
17-12-2020_12:16:55;677,0;673,0;682,0;3421,0;3408,0;3434,0;59,0;-311,0;382,0;416,0;185,0;634,0;16829,0;16461,0;17270,0;5,0;-287,0;268,0;484,0;340,0;647,0;16405,0;16076,0;16722,0
17-12-2020_12:17:00;676,0;672,0;681,0;3424,0;3413,0;3434,0;61,0;-297,0;393,0;416,0;132,0;623,0;16832,0;16379,0;17358,0;4,0;-291,0;267,0;485,0;341,0;631,0;16401,0;16098,0;16768,0
17-12-2020_12:17:05;676,0;671,0;681,0;3425,0;3415,0;3437,0;59,0;-299,0;366,0;417,0;200,0;624,0;16838,0;16478,0;17324,0;1,0;-268,0;271,0;484,0;331,0;625,0;16404,0;16125,0;16787,0
17-12-2020_12:17:10;676,0;673,0;682,0;3425,0;3415,0;3437,0;61,0;-349,0;416,0;418,0;190,0;647,0;16833,0;16309,0;17344,0;3,0;-339,0;283,0;482,0;336,0;616,0;16405,0;16129,0;16683,0
17-12-2020_12:17:15;675,0;672,0;680,0;3423,0;3414,0;3433,0;55,0;-341,0;381,0;417,0;187,0;646,0;16831,0;16418,0;17258,0;3,0;-255,0;306,0;483,0;357,0;628,0;16408,0;16122,0;16729,0
17-12-2020_12:17:20;676,0;672,0;681,0;3423,0;3411,0;3438,0;56,0;-375,0;416,0;418,0;185,0;613,0;16833,0;16396,0;17270,0;4,0;-296,0;275,0;483,0;331,0;642,0;16399,0;16114,0;16760,0
17-12-2020_12:17:25;676,0;672,0;682,0;3423,0;3413,0;3436,0;59,0;-374,0;438,0;415,0;169,0;650,0;16834,0;16458,0;17396,0;0,0;-269,0;273,0;485,0;328,0;654,0;16411,0;16106,0;16726,0
17-12-2020_12:17:30;675,0;670,0;681,0;3423,0;3409,0;3434,0;61,0;-352,0;412,0;415,0;188,0;645,0;16830,0;16430,0;17358,0;3,0;-257,0;271,0;487,0;305,0;642,0;16409,0;16072,0;16809,0
17-12-2020_12:17:35;675,0;670,0;682,0;3423,0;3411,0;3434,0;60,0;-317,0;393,0;422,0;166,0;675,0;16830,0;16373,0;17407,0;4,0;-289,0;267,0;486,0;338,0;631,0;16409,0;16062,0;16764,0
17-12-2020_12:17:40;676,0;671,0;682,0;3424,0;3410,0;3438,0;59,0;-277,0;418,0;420,0;172,0;693,0;16834,0;16424,0;17385,0;4,0;-292,0;285,0;484,0;322,0;652,0;16406,0;16063,0;16760,0
