time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
04-01-2021_13:26:30;119,0;102,0;136,0;393,0;-30,0;1839,0;212,0;-186,0;568,0;340,0;114,0;607,0;16624,0;16126,0;17117,0;-10,0;-279,0;286,0;423,0;263,0;593,0;16588,0;16313,0;16884,0
04-01-2021_13:26:35;118,0;114,0;122,0;341,0;328,0;356,0;207,0;-183,0;582,0;336,0;95,0;532,0;16624,0;16147,0;17152,0;-13,0;-312,0;279,0;420,0;261,0;559,0;16589,0;16335,0;16878,0
04-01-2021_13:26:40;118,0;113,0;123,0;341,0;329,0;355,0;207,0;-127,0;567,0;340,0;68,0;588,0;16625,0;16200,0;17090,0;-14,0;-304,0;238,0;422,0;299,0;542,0;16584,0;16349,0;16871,0
04-01-2021_13:26:45;118,0;114,0;124,0;339,0;323,0;357,0;209,0;-162,0;538,0;342,0;101,0;575,0;16625,0;16213,0;17114,0;-13,0;-290,0;259,0;423,0;293,0;590,0;16583,0;16334,0;16878,0
04-01-2021_13:26:50;118,0;113,0;123,0;339,0;328,0;353,0;212,0;-181,0;565,0;337,0;75,0;556,0;16627,0;16096,0;17096,0;-12,0;-283,0;264,0;423,0;240,0;554,0;16584,0;16343,0;16863,0
04-01-2021_13:26:55;117,0;112,0;124,0;338,0;325,0;349,0;209,0;-148,0;554,0;339,0;76,0;553,0;16622,0;16184,0;17052,0;-11,0;-292,0;240,0;422,0;286,0;558,0;16585,0;16324,0;16906,0
04-01-2021_13:27:00;117,0;112,0;122,0;336,0;324,0;351,0;205,0;-158,0;603,0;335,0;93,0;545,0;16619,0;16151,0;17104,0;-16,0;-287,0;247,0;423,0;283,0;583,0;16591,0;16305,0;16881,0
04-01-2021_13:27:05;116,0;56,0;167,0;341,0;-3141,0;3839,0;206,0;-188,0;577,0;337,0;-1247,0;1632,0;16623,0;15701,0;17500,0;-10,0;-357,0;328,0;423,0;-1061,0;1644,0;16587,0;15903,0;17258,0
04-01-2021_13:27:10;117,0;111,0;128,0;327,0;142,0;402,0;207,0;-134,0;553,0;335,0;97,0;572,0;16621,0;16176,0;17090,0;-12,0;-342,0;231,0;422,0;274,0;561,0;16587,0;16302,0;16936,0
04-01-2021_13:27:15;117,0;112,0;123,0;325,0;309,0;343,0;211,0;-164,0;546,0;341,0;113,0;558,0;16625,0;16192,0;17083,0;-14,0;-297,0;238,0;423,0;276,0;573,0;16586,0;16337,0;16867,0
04-01-2021_13:27:20;117,0;112,0;122,0;324,0;310,0;337,0;208,0;-174,0;553,0;339,0;48,0;539,0;16621,0;16229,0;17122,0;-12,0;-296,0;243,0;421,0;286,0;554,0;16584,0;16331,0;16844,0
04-01-2021_13:27:25;117,0;114,0;122,0;323,0;309,0;337,0;202,0;-181,0;536,0;338,0;77,0;559,0;16624,0;16222,0;17142,0;-13,0;-242,0;224,0;423,0;279,0;559,0;16586,0;16349,0;16872,0
04-01-2021_13:27:30;117,0;114,0;122,0;322,0;310,0;333,0;209,0;-147,0;553,0;338,0;94,0;578,0;16622,0;16233,0;17152,0;-13,0;-286,0;239,0;422,0;270,0;577,0;16587,0;16345,0;16852,0
04-01-2021_13:27:35;117,0;112,0;122,0;320,0;309,0;332,0;209,0;-108,0;578,0;340,0;93,0;536,0;16624,0;16232,0;17093,0;-13,0;-308,0;231,0;422,0;272,0;570,0;16590,0;16227,0;16870,0
04-01-2021_13:27:40;116,0;113,0;120,0;319,0;307,0;331,0;212,0;-166,0;544,0;338,0;92,0;573,0;16621,0;16208,0;17174,0;-12,0;-263,0;236,0;424,0;263,0;562,0;16587,0;16328,0;16856,0
04-01-2021_13:27:45;116,0;112,0;121,0;318,0;305,0;330,0;209,0;-131,0;556,0;340,0;104,0;563,0;16622,0;16140,0;17131,0;-7,0;-312,0;259,0;424,0;287,0;578,0;16588,0;16312,0;16879,0
04-01-2021_13:27:50;116,0;111,0;122,0;317,0;305,0;330,0;209,0;-201,0;565,0;338,0;109,0;589,0;16624,0;16205,0;17130,0;-13,0;-313,0;243,0;424,0;297,0;593,0;16590,0;16309,0;16887,0
04-01-2021_13:27:55;116,0;111,0;121,0;316,0;303,0;328,0;206,0;-171,0;538,0;339,0;119,0;553,0;16627,0;16231,0;17142,0;-13,0;-259,0;220,0;423,0;253,0;555,0;16586,0;16313,0;16899,0
04-01-2021_13:28:00;116,0;109,0;121,0;315,0;304,0;333,0;206,0;-217,0;594,0;338,0;97,0;553,0;16618,0;16210,0;17128,0;-11,0;-277,0;261,0;424,0;286,0;564,0;16586,0;16295,0;16842,0
04-01-2021_13:28:05;115,0;111,0;121,0;314,0;301,0;330,0;214,0;-166,0;566,0;338,0;95,0;551,0;16618,0;16225,0;17130,0;-12,0;-284,0;250,0;425,0;243,0;608,0;16587,0;16295,0;16897,0
04-01-2021_13:28:10;115,0;112,0;121,0;314,0;301,0;327,0;207,0;-112,0;579,0;337,0;85,0;600,0;16626,0;16173,0;17091,0;-12,0;-266,0;246,0;425,0;283,0;575,0;16590,0;16335,0;16878,0
04-01-2021_13:28:15;116,0;110,0;121,0;313,0;302,0;326,0;213,0;-147,0;546,0;339,0;116,0;556,0;16622,0;16231,0;17152,0;-8,0;-281,0;243,0;423,0;248,0;573,0;16587,0;16293,0;16917,0
04-01-2021_13:28:20;115,0;110,0;121,0;312,0;300,0;324,0;212,0;-127,0;545,0;340,0;115,0;610,0;16623,0;16225,0;17186,0;-14,0;-265,0;256,0;422,0;273,0;579,0;16589,0;16281,0;16933,0
04-01-2021_13:28:25;115,0;111,0;122,0;310,0;292,0;325,0;207,0;-164,0;586,0;340,0;115,0;581,0;16630,0;16161,0;17117,0;-15,0;-303,0;241,0;423,0;259,0;569,0;16590,0;16265,0;16925,0
04-01-2021_13:28:30;115,0;98,0;129,0;308,0;270,0;354,0;210,0;-176,0;562,0;340,0;89,0;564,0;16625,0;16192,0;17133,0;-14,0;-294,0;230,0;422,0;251,0;616,0;16591,0;16328,0;16876,0
04-01-2021_13:28:35;115,0;110,0;122,0;306,0;290,0;322,0;210,0;-173,0;574,0;338,0;115,0;581,0;16623,0;16173,0;17157,0;-15,0;-291,0;243,0;425,0;299,0;560,0;16588,0;16317,0;16883,0
04-01-2021_13:28:40;115,0;112,0;121,0;305,0;294,0;318,0;211,0;-120,0;552,0;341,0;110,0;542,0;16622,0;16240,0;17121,0;-10,0;-275,0;241,0;425,0;299,0;569,0;16590,0;16280,0;16917,0
04-01-2021_13:28:45;114,0;82,0;162,0;379,0;-3877,0;3632,0;207,0;-158,0;578,0;327,0;-1300,0;1474,0;16625,0;15987,0;17186,0;-12,0;-407,0;297,0;415,0;-1170,0;1618,0;16586,0;16093,0;16999,0
04-01-2021_13:28:50;-46,0;-5396,0;3154,0;2567,0;-25656,0;25659,0;206,0;-5246,0;6194,0;415,0;-23582,0;24667,0;16615,0;-706,0;32760,0;-17,0;-4676,0;4621,0;508,0;-22229,0;24132,0;16595,0;864,0;31832,0
04-01-2021_13:28:55;184,0;-4036,0;5524,0;-1173,0;-25656,0;25659,0;201,0;-2467,0;2649,0;278,0;-9949,0;12560,0;16622,0;9929,0;26150,0;-19,0;-2553,0;2323,0;369,0;-9554,0;11831,0;16597,0;10795,0;24384,0
04-01-2021_13:29:00;125,0;-628,0;751,0;-553,0;-25655,0;25657,0;206,0;-526,0;796,0;341,0;-2057,0;2471,0;16628,0;15772,0;17723,0;-15,0;-900,0;615,0;431,0;-1705,0;2461,0;16594,0;15571,0;17447,0
04-01-2021_13:29:05;101,0;-437,0;507,0;2866,0;-25653,0;25659,0;203,0;-201,0;628,0;343,0;-1265,0;1843,0;16626,0;15647,0;17393,0;-15,0;-458,0;411,0;428,0;-1084,0;1842,0;16590,0;16039,0;17198,0
04-01-2021_13:29:10;112,0;-128,0;337,0;1405,0;-22315,0;25181,0;199,0;-279,0;617,0;352,0;-1276,0;1677,0;16623,0;15898,0;17368,0;-14,0;-602,0;527,0;441,0;-1031,0;1755,0;16590,0;15878,0;17373,0
04-01-2021_13:29:15;166,0;-10,0;457,0;-986,0;-25311,0;17435,0;197,0;-148,0;610,0;334,0;-1194,0;1442,0;16631,0;16035,0;17264,0;-14,0;-439,0;436,0;424,0;-979,0;1406,0;16593,0;16028,0;17133,0
04-01-2021_13:29:20;135,0;-95,0;420,0;1451,0;-25464,0;24918,0;200,0;-253,0;576,0;337,0;-1611,0;1599,0;16622,0;15802,0;17503,0;-14,0;-444,0;294,0;429,0;-1441,0;1574,0;16591,0;16084,0;17095,0
04-01-2021_13:29:25;137,0;11,0;214,0;924,0;-7295,0;12576,0;208,0;-169,0;547,0;340,0;77,0;595,0;16621,0;16190,0;17116,0;-12,0;-294,0;267,0;428,0;241,0;639,0;16588,0;16299,0;16849,0
04-01-2021_13:29:30;139,0;123,0;148,0;1129,0;535,0;2753,0;206,0;-157,0;578,0;342,0;73,0;573,0;16622,0;16221,0;17073,0;-10,0;-300,0;306,0;434,0;271,0;638,0;16588,0;16328,0;16918,0
04-01-2021_13:29:35;139,0;136,0;144,0;986,0;973,0;1001,0;202,0;-153,0;530,0;345,0;76,0;571,0;16623,0;16247,0;17142,0;-11,0;-291,0;234,0;429,0;304,0;572,0;16591,0;16311,0;16873,0
04-01-2021_13:29:40;138,0;134,0;143,0;985,0;975,0;1000,0;206,0;-194,0;552,0;346,0;85,0;567,0;16625,0;16146,0;17118,0;-10,0;-311,0;257,0;430,0;279,0;569,0;16591,0;16348,0;16891,0
04-01-2021_13:30:15;141,0;136,0;147,0;974,0;962,0;991,0;205,0;-206,0;547,0;343,0;88,0;543,0;16616,0;16169,0;17088,0;-12,0;-284,0;230,0;428,0;262,0;566,0;16589,0;16306,0;16862,0
04-01-2021_13:30:20;137,0;89,0;174,0;912,0;-2506,0;4477,0;200,0;-206,0;559,0;342,0;-1071,0;1742,0;16620,0;15868,0;17734,0;-11,0;-355,0;300,0;430,0;-1027,0;1585,0;16590,0;16061,0;17129,0
04-01-2021_13:30:25;135,0;105,0;154,0;1021,0;668,0;2076,0;207,0;-154,0;566,0;342,0;7,0;697,0;16622,0;16190,0;17049,0;-10,0;-275,0;246,0;429,0;166,0;712,0;16590,0;16313,0;16904,0
04-01-2021_13:30:30;133,0;129,0;140,0;955,0;940,0;970,0;205,0;-225,0;562,0;342,0;101,0;561,0;16619,0;16108,0;17146,0;-7,0;-316,0;247,0;430,0;293,0;579,0;16590,0;16312,0;16882,0
04-01-2021_13:30:35;135,0;109,0;158,0;953,0;936,0;977,0;206,0;-215,0;549,0;344,0;112,0;572,0;16622,0;16238,0;17080,0;-14,0;-281,0;233,0;431,0;271,0;580,0;16591,0;16323,0;16898,0
04-01-2021_13:30:40;134,0;123,0;154,0;952,0;933,0;968,0;203,0;-269,0;618,0;343,0;119,0;586,0;16624,0;16191,0;17051,0;-11,0;-449,0;283,0;430,0;270,0;576,0;16593,0;16350,0;16889,0
04-01-2021_13:30:45;133,0;127,0;141,0;949,0;936,0;964,0;206,0;-193,0;556,0;340,0;64,0;606,0;16621,0;16227,0;17132,0;-9,0;-300,0;256,0;430,0;291,0;564,0;16589,0;16350,0;16901,0
04-01-2021_13:30:50;133,0;129,0;141,0;948,0;938,0;961,0;203,0;-209,0;555,0;343,0;97,0;578,0;16620,0;16193,0;17128,0;-14,0;-277,0;261,0;428,0;281,0;572,0;16590,0;16280,0;16924,0
04-01-2021_13:30:55;132,0;127,0;138,0;946,0;935,0;959,0;207,0;-133,0;597,0;341,0;111,0;564,0;16619,0;16102,0;17211,0;-11,0;-262,0;258,0;429,0;269,0;571,0;16585,0;16333,0;16875,0
04-01-2021_13:31:00;132,0;126,0;137,0;945,0;935,0;957,0;209,0;-156,0;561,0;343,0;129,0;554,0;16628,0;16241,0;17119,0;-14,0;-282,0;284,0;430,0;281,0;567,0;16588,0;16340,0;16868,0
04-01-2021_13:31:05;132,0;125,0;139,0;941,0;928,0;959,0;208,0;-186,0;578,0;342,0;93,0;567,0;16617,0;16107,0;17100,0;-12,0;-302,0;249,0;430,0;282,0;628,0;16589,0;16293,0;16863,0
04-01-2021_13:31:10;132,0;124,0;139,0;940,0;924,0;955,0;210,0;-136,0;564,0;342,0;105,0;567,0;16617,0;16219,0;17087,0;-13,0;-261,0;260,0;430,0;276,0;577,0;16591,0;16290,0;16885,0
04-01-2021_13:31:15;132,0;126,0;139,0;938,0;926,0;955,0;204,0;-157,0;563,0;339,0;108,0;586,0;16624,0;16178,0;17148,0;-14,0;-301,0;244,0;430,0;285,0;568,0;16587,0;16288,0;16926,0
04-01-2021_13:31:20;131,0;127,0;137,0;937,0;925,0;949,0;204,0;-178,0;558,0;342,0;115,0;562,0;16628,0;16235,0;17148,0;-10,0;-306,0;275,0;429,0;260,0;585,0;16588,0;16296,0;16846,0
04-01-2021_13:31:25;131,0;126,0;136,0;935,0;924,0;946,0;207,0;-134,0;557,0;343,0;137,0;567,0;16621,0;16211,0;17139,0;-8,0;-281,0;258,0;429,0;271,0;619,0;16590,0;16307,0;16932,0
04-01-2021_13:31:30;131,0;120,0;143,0;934,0;920,0;950,0;207,0;-181,0;603,0;342,0;90,0;592,0;16626,0;16212,0;17172,0;-12,0;-298,0;252,0;431,0;287,0;585,0;16588,0;16261,0;16895,0
04-01-2021_13:31:35;131,0;122,0;143,0;932,0;916,0;950,0;205,0;-156,0;542,0;344,0;91,0;552,0;16619,0;16208,0;17211,0;-11,0;-343,0;257,0;430,0;294,0;584,0;16587,0;16348,0;16889,0
04-01-2021_13:31:40;131,0;125,0;138,0;931,0;914,0;945,0;203,0;-140,0;554,0;343,0;96,0;536,0;16624,0;16229,0;17034,0;-11,0;-301,0;283,0;428,0;285,0;556,0;16589,0;16315,0;16895,0
04-01-2021_13:31:45;131,0;124,0;136,0;931,0;918,0;943,0;206,0;-118,0;588,0;343,0;107,0;549,0;16624,0;16224,0;17207,0;-10,0;-270,0;251,0;430,0;287,0;584,0;16585,0;16324,0;16940,0
04-01-2021_13:31:50;130,0;121,0;139,0;929,0;913,0;948,0;214,0;-220,0;552,0;346,0;99,0;574,0;16624,0;16198,0;17080,0;-15,0;-260,0;236,0;428,0;268,0;580,0;16586,0;16316,0;16855,0
04-01-2021_13:31:55;129,0;117,0;146,0;928,0;910,0;944,0;210,0;-189,0;561,0;346,0;107,0;563,0;16622,0;16191,0;17068,0;-13,0;-268,0;255,0;429,0;287,0;561,0;16589,0;16339,0;16865,0
04-01-2021_13:32:00;128,0;123,0;136,0;927,0;914,0;941,0;205,0;-135,0;561,0;344,0;87,0;566,0;16625,0;16223,0;17168,0;-10,0;-285,0;243,0;427,0;287,0;563,0;16587,0;16331,0;16873,0
04-01-2021_13:32:05;128,0;123,0;134,0;925,0;912,0;942,0;208,0;-238,0;580,0;346,0;102,0;561,0;16622,0;16243,0;17041,0;-10,0;-286,0;265,0;427,0;295,0;565,0;16583,0;16322,0;16867,0
04-01-2021_13:32:10;128,0;123,0;134,0;924,0;908,0;938,0;202,0;-178,0;542,0;341,0;119,0;562,0;16625,0;16185,0;17137,0;-12,0;-292,0;245,0;430,0;285,0;605,0;16583,0;16290,0;16833,0
04-01-2021_13:32:15;128,0;121,0;135,0;922,0;908,0;937,0;206,0;-182,0;605,0;346,0;77,0;578,0;16625,0;16244,0;17142,0;-9,0;-288,0;253,0;428,0;267,0;564,0;16589,0;16322,0;16929,0
04-01-2021_13:32:20;128,0;120,0;136,0;920,0;908,0;932,0;206,0;-152,0;533,0;342,0;99,0;583,0;16623,0;16268,0;17085,0;-12,0;-306,0;262,0;429,0;287,0;564,0;16584,0;16310,0;16894,0
04-01-2021_13:32:25;128,0;122,0;134,0;918,0;907,0;932,0;207,0;-213,0;584,0;345,0;121,0;562,0;16628,0;16169,0;17094,0;-15,0;-294,0;244,0;429,0;292,0;582,0;16587,0;16342,0;16859,0
04-01-2021_13:32:30;128,0;124,0;133,0;916,0;903,0;929,0;205,0;-120,0;536,0;342,0;90,0;604,0;16622,0;16222,0;17055,0;-12,0;-301,0;275,0;428,0;283,0;572,0;16581,0;16256,0;16869,0
04-01-2021_13:32:35;128,0;123,0;133,0;915,0;903,0;930,0;205,0;-172,0;549,0;345,0;102,0;606,0;16625,0;16159,0;17083,0;-13,0;-287,0;221,0;427,0;278,0;573,0;16582,0;16320,0;16855,0
04-01-2021_13:32:40;128,0;120,0;141,0;913,0;886,0;934,0;206,0;-208,0;576,0;344,0;104,0;580,0;16619,0;16223,0;17084,0;-12,0;-267,0;243,0;430,0;290,0;596,0;16586,0;16317,0;16916,0
04-01-2021_13:32:45;128,0;121,0;136,0;911,0;895,0;925,0;210,0;-151,0;557,0;341,0;59,0;556,0;16622,0;16160,0;17090,0;-10,0;-323,0;241,0;427,0;278,0;573,0;16584,0;16333,0;16930,0
04-01-2021_13:32:50;128,0;116,0;136,0;909,0;894,0;923,0;205,0;-166,0;562,0;343,0;103,0;568,0;16626,0;16268,0;17168,0;-17,0;-308,0;222,0;428,0;283,0;592,0;16586,0;16303,0;16887,0
04-01-2021_13:32:55;131,0;123,0;143,0;907,0;896,0;920,0;206,0;-171,0;574,0;343,0;124,0;559,0;16624,0;16168,0;17127,0;-14,0;-322,0;238,0;428,0;268,0;554,0;16588,0;16349,0;16889,0
04-01-2021_13:33:00;130,0;126,0;137,0;905,0;891,0;924,0;209,0;-215,0;552,0;346,0;126,0;612,0;16625,0;16192,0;17099,0;-17,0;-292,0;251,0;430,0;290,0;578,0;16585,0;16312,0;16871,0
04-01-2021_13:33:05;130,0;123,0;141,0;904,0;888,0;921,0;206,0;-130,0;582,0;343,0;89,0;587,0;16623,0;16155,0;17067,0;-14,0;-300,0;239,0;428,0;291,0;587,0;16586,0;16268,0;16909,0
04-01-2021_13:33:10;130,0;126,0;138,0;902,0;888,0;916,0;205,0;-187,0;548,0;340,0;95,0;583,0;16625,0;16247,0;17042,0;-14,0;-293,0;256,0;428,0;264,0;560,0;16581,0;16320,0;16877,0
04-01-2021_13:33:15;130,0;124,0;139,0;900,0;882,0;914,0;206,0;-132,0;548,0;341,0;122,0;557,0;16626,0;16206,0;17050,0;-11,0;-298,0;275,0;429,0;279,0;567,0;16589,0;16339,0;16888,0
04-01-2021_13:33:20;131,0;127,0;137,0;899,0;884,0;912,0;211,0;-178,0;541,0;341,0;123,0;568,0;16623,0;16251,0;17161,0;-12,0;-298,0;255,0;429,0;290,0;587,0;16585,0;16319,0;16913,0
04-01-2021_13:33:25;131,0;127,0;136,0;898,0;887,0;913,0;209,0;-231,0;552,0;341,0;119,0;584,0;16619,0;16170,0;17050,0;-13,0;-304,0;241,0;429,0;287,0;583,0;16587,0;16310,0;16932,0
04-01-2021_13:33:30;131,0;120,0;144,0;896,0;877,0;912,0;204,0;-178,0;559,0;343,0;127,0;564,0;16622,0;16144,0;17078,0;-13,0;-304,0;242,0;429,0;277,0;588,0;16584,0;16327,0;16865,0
04-01-2021_13:33:35;131,0;126,0;137,0;894,0;883,0;909,0;207,0;-181,0;572,0;340,0;106,0;568,0;16620,0;16206,0;17115,0;-14,0;-301,0;229,0;427,0;271,0;570,0;16588,0;16349,0;16894,0
04-01-2021_13:33:40;131,0;126,0;137,0;892,0;880,0;907,0;208,0;-182,0;533,0;339,0;77,0;520,0;16625,0;16244,0;17195,0;-13,0;-269,0;239,0;429,0;274,0;572,0;16587,0;16300,0;16880,0
04-01-2021_13:33:45;131,0;126,0;136,0;890,0;879,0;903,0;207,0;-129,0;540,0;344,0;41,0;539,0;16627,0;16105,0;17188,0;-15,0;-270,0;245,0;430,0;297,0;573,0;16589,0;16331,0;16899,0
04-01-2021_13:33:50;131,0;125,0;138,0;889,0;872,0;902,0;205,0;-205,0;571,0;342,0;67,0;553,0;16624,0;16201,0;17131,0;-19,0;-289,0;251,0;427,0;276,0;560,0;16587,0;16293,0;16942,0
04-01-2021_13:33:55;131,0;123,0;137,0;886,0;871,0;901,0;209,0;-169,0;550,0;347,0;110,0;577,0;16626,0;16227,0;17142,0;-12,0;-296,0;230,0;428,0;289,0;570,0;16581,0;16252,0;16878,0
04-01-2021_13:34:00;130,0;125,0;136,0;885,0;868,0;898,0;208,0;-184,0;550,0;340,0;124,0;538,0;16626,0;16192,0;17138,0;-10,0;-309,0;242,0;428,0;284,0;595,0;16583,0;16288,0;16886,0
04-01-2021_13:34:05;130,0;126,0;138,0;884,0;871,0;897,0;210,0;-191,0;583,0;342,0;85,0;546,0;16622,0;16189,0;17073,0;-12,0;-323,0;233,0;428,0;284,0;562,0;16583,0;16333,0;16892,0
04-01-2021_13:34:10;130,0;124,0;139,0;881,0;865,0;895,0;209,0;-172,0;540,0;344,0;97,0;554,0;16627,0;16269,0;17143,0;-12,0;-274,0;243,0;427,0;256,0;574,0;16589,0;16285,0;16915,0
04-01-2021_13:34:15;130,0;122,0;140,0;880,0;865,0;902,0;206,0;-244,0;550,0;345,0;85,0;583,0;16630,0;16211,0;17112,0;-13,0;-288,0;248,0;428,0;276,0;555,0;16586,0;16288,0;16910,0
04-01-2021_13:34:20;130,0;125,0;135,0;879,0;863,0;892,0;206,0;-206,0;550,0;345,0;94,0;573,0;16627,0;16162,0;17119,0;-16,0;-309,0;240,0;428,0;298,0;567,0;16586,0;16279,0;16879,0
04-01-2021_13:34:25;130,0;126,0;137,0;878,0;866,0;890,0;209,0;-218,0;550,0;345,0;118,0;562,0;16619,0;16221,0;17151,0;-19,0;-286,0;234,0;428,0;263,0;579,0;16589,0;16285,0;16880,0
04-01-2021_13:34:30;130,0;125,0;136,0;877,0;867,0;890,0;210,0;-200,0;568,0;346,0;105,0;556,0;16622,0;16235,0;17116,0;-16,0;-274,0;229,0;426,0;273,0;563,0;16585,0;16306,0;16839,0
04-01-2021_13:34:35;130,0;124,0;135,0;876,0;863,0;889,0;210,0;-150,0;548,0;345,0;97,0;566,0;16622,0;16243,0;17068,0;-15,0;-284,0;231,0;427,0;268,0;577,0;16581,0;16306,0;16863,0
04-01-2021_13:34:40;130,0;121,0;139,0;875,0;860,0;893,0;210,0;-125,0;560,0;344,0;94,0;578,0;16627,0;16232,0;17107,0;-11,0;-326,0;280,0;426,0;299,0;559,0;16584,0;16306,0;16909,0
04-01-2021_13:34:45;130,0;119,0;143,0;875,0;856,0;897,0;210,0;-177,0;560,0;346,0;114,0;566,0;16624,0;16131,0;17073,0;-13,0;-299,0;234,0;425,0;287,0;566,0;16582,0;16294,0;16891,0
04-01-2021_13:34:50;130,0;123,0;137,0;874,0;859,0;888,0;212,0;-204,0;570,0;346,0;132,0;578,0;16625,0;16206,0;17127,0;-13,0;-295,0;257,0;425,0;296,0;568,0;16582,0;16336,0;16857,0
04-01-2021_13:34:55;131,0;105,0;163,0;873,0;851,0;908,0;212,0;-315,0;774,0;347,0;30,0;608,0;16623,0;16197,0;17142,0;-14,0;-392,0;343,0;425,0;241,0;604,0;16586,0;16308,0;16899,0
04-01-2021_13:35:00;132,0;117,0;143,0;872,0;859,0;886,0;209,0;-154,0;572,0;345,0;121,0;556,0;16625,0;16169,0;17121,0;-13,0;-292,0;225,0;427,0;282,0;578,0;16591,0;16339,0;16942,0
04-01-2021_13:35:05;132,0;114,0;144,0;870,0;849,0;890,0;210,0;-199,0;581,0;343,0;62,0;573,0;16630,0;16231,0;17107,0;-16,0;-302,0;248,0;428,0;269,0;569,0;16587,0;16269,0;16886,0
04-01-2021_13:35:10;132,0;125,0;139,0;869,0;853,0;886,0;212,0;-190,0;572,0;345,0;112,0;591,0;16632,0;16227,0;17120,0;-13,0;-303,0;264,0;427,0;270,0;589,0;16585,0;16265,0;16857,0
04-01-2021_13:35:15;132,0;124,0;143,0;869,0;853,0;884,0;209,0;-150,0;596,0;345,0;78,0;569,0;16625,0;16179,0;17171,0;-12,0;-361,0;294,0;427,0;215,0;618,0;16587,0;16284,0;16873,0
04-01-2021_13:35:20;132,0;126,0;139,0;868,0;852,0;882,0;212,0;-140,0;556,0;343,0;133,0;575,0;16621,0;16241,0;17163,0;-15,0;-260,0;229,0;427,0;271,0;571,0;16586,0;16274,0;16872,0
04-01-2021_13:35:25;132,0;123,0;143,0;867,0;849,0;885,0;208,0;-174,0;558,0;344,0;94,0;548,0;16624,0;16165,0;17095,0;-16,0;-331,0;241,0;427,0;294,0;588,0;16584,0;16332,0;16896,0
04-01-2021_13:35:30;130,0;121,0;136,0;866,0;852,0;883,0;213,0;-172,0;557,0;344,0;103,0;563,0;16624,0;16165,0;17043,0;-13,0;-288,0;255,0;428,0;240,0;578,0;16585,0;16288,0;16864,0
04-01-2021_13:35:35;130,0;116,0;145,0;864,0;848,0;882,0;211,0;-143,0;589,0;344,0;101,0;585,0;16626,0;16091,0;17178,0;-15,0;-265,0;231,0;429,0;292,0;583,0;16586,0;16307,0;16902,0
04-01-2021_13:35:40;130,0;124,0;135,0;863,0;852,0;878,0;206,0;-202,0;558,0;344,0;115,0;587,0;16622,0;16184,0;17139,0;-13,0;-269,0;225,0;427,0;276,0;563,0;16588,0;16307,0;16883,0
04-01-2021_13:35:45;130,0;125,0;136,0;861,0;846,0;877,0;209,0;-195,0;580,0;346,0;106,0;549,0;16628,0;16210,0;17098,0;-14,0;-299,0;241,0;426,0;266,0;554,0;16585,0;16280,0;16873,0
04-01-2021_13:35:50;130,0;124,0;138,0;859,0;847,0;874,0;210,0;-174,0;579,0;343,0;91,0;603,0;16627,0;16176,0;17104,0;-12,0;-288,0;281,0;425,0;261,0;573,0;16584,0;16285,0;16914,0
04-01-2021_13:35:55;129,0;125,0;136,0;857,0;841,0;869,0;210,0;-151,0;558,0;342,0;91,0;565,0;16624,0;16220,0;17173,0;-11,0;-318,0;245,0;425,0;287,0;563,0;16585,0;16335,0;16895,0
04-01-2021_13:36:00;130,0;122,0;138,0;856,0;839,0;877,0;210,0;-192,0;563,0;343,0;104,0;555,0;16625,0;16233,0;17051,0;-17,0;-262,0;231,0;427,0;286,0;576,0;16587,0;16341,0;16952,0
04-01-2021_13:36:05;129,0;124,0;135,0;854,0;838,0;870,0;208,0;-111,0;554,0;341,0;86,0;548,0;16623,0;16143,0;17079,0;-13,0;-294,0;230,0;426,0;287,0;579,0;16583,0;16260,0;16878,0
04-01-2021_13:36:10;130,0;124,0;136,0;853,0;841,0;867,0;209,0;-159,0;573,0;342,0;73,0;539,0;16621,0;16232,0;17078,0;-11,0;-315,0;234,0;427,0;284,0;552,0;16583,0;16324,0;16853,0
04-01-2021_13:36:15;129,0;124,0;137,0;853,0;835,0;877,0;213,0;-190,0;585,0;342,0;104,0;585,0;16623,0;16116,0;17110,0;-13,0;-297,0;254,0;427,0;264,0;593,0;16585,0;16308,0;16885,0
04-01-2021_13:36:20;129,0;122,0;138,0;852,0;838,0;867,0;207,0;-180,0;556,0;341,0;112,0;556,0;16628,0;16131,0;17138,0;-13,0;-304,0;251,0;426,0;263,0;584,0;16580,0;16344,0;16845,0
04-01-2021_13:36:25;130,0;126,0;135,0;851,0;841,0;870,0;210,0;-185,0;550,0;343,0;76,0;555,0;16624,0;16224,0;17077,0;-16,0;-297,0;242,0;426,0;275,0;580,0;16586,0;16292,0;16892,0
04-01-2021_13:36:30;130,0;125,0;136,0;850,0;837,0;863,0;209,0;-126,0;543,0;342,0;123,0;554,0;16625,0;16225,0;17068,0;-11,0;-292,0;253,0;425,0;260,0;581,0;16582,0;16300,0;16871,0
